simulation_id,location,region,latitude_deg,longitude_deg,altitude_m,length_m,width_m,height_m,floor_area_m2,volume_m3,orientation_deg,wall_material,wall_thickness_m,wall_insulation_thickness_m,roof_thickness_m,roof_insulation_thickness_m,glazing_area_m2,glazing_ratio,ach,occupants,night_shutter,roof_emissivity,snow_albedo,wall_U_W_m2K,roof_U_W_m2K,thermal_mass_J_K,synthetic_flag
SIM_01871,Himachal_High_Camp,Himachal_Pradesh,32.3,77.4,3500,9.887062601342054,6.710955200870664,2.9178044757251054,66.3516341858103,193.6010951990322,165.14049581136797,rammed_earth,0.20817181720342412,0.12890202471717527,0.11366154903159256,0.09205500470102941,1.992297680485899,0.030026354360869142,0.9420459509875918,23,0,0.4527888250345847,0.42010059471322125,0.2473923547942423,0.34706196970844383,61402835.28062543,True
SIM_01872,Nyoma,Ladakh,32.96,78.7,4180,6.871095197741488,6.969414931078568,2.792983562156065,47.88751346400176,133.74903793748416,157.60528573550835,stone_masonry,0.5196328944444613,0.1470002198714413,0.20793339095463892,0.02468436143246986,5.242530233301281,0.10947593337127895,0.33583355583542907,2,1,0.7444372902934655,0.75,0.21465256056836282,0.9767615531485294,104857393.70911524,True
SIM_01873,Kunzum_Pass,Himachal_Pradesh,32.36,77.63,4550,9.782431242779811,3.6959243274392715,2.8315352813636245,36.15512561169189,102.37451377163919,28.739383910587666,puf_sandwich,0.27888456740395196,0.1695016460845677,0.17805074959722342,0.019784436851884937,8.485415158129676,0.2346946667884249,1.033384404378527,7,1,0.7270149781187991,0.27676312296772093,0.060121103806725265,1.159489212320742,16083345.377363004,True
SIM_01874,Baralacha_La,Himachal_Pradesh,32.75,77.43,4890,9.479720412244568,3.618701007638575,3.0889652608612472,34.30427380792138,105.96471009174152,138.179184246961,eps,0.5930272129827321,0.07392759183399777,0.12896770404716112,0.0315953275267449,7.8054307510093,0.22753522767203738,0.7299136296208271,14,0,0.6960357192642446,0.75,0.052013300766268845,0.8584844729636086,11519206.119240029,True
SIM_01875,Keran,Jammu_Kashmir,34.58,74.0,1900,5.119615039271225,4.919138004067207,2.6674610796992346,25.18409290587311,67.17758765394612,126.7428952354904,eps,0.10655360330693212,0.12612225899210708,0.1305580491796432,0.11181429707611337,7.425531338098169,0.29485006134036623,1.4236233117201287,13,1,0.3902800580431548,0.75,0.14667312110595537,0.2891886852036613,7722152.16489887,True
SIM_01876,Tangdhar,Jammu_Kashmir,34.39,74.27,2600,8.783021643471653,6.022608415522725,3.029892162235537,52.89670006369061,160.2712969311002,221.7565847622597,straw_bale,0.10679702401845723,0.18232235512662695,0.0982880160139048,0.0494455939213998,5.677361867215158,0.10732922583789337,0.8895717570122852,2,0,0.20760234949326067,0.75,0.1424046767097939,0.6049837421049715,13855136.324864756,True
SIM_01877,Siachen_Glacier_High_Camp,Ladakh/Karakoram,35.45,77.05,4800,7.948626705774414,6.884794067167549,3.160065471945214,54.72465798604522,172.9335021657124,136.46247160331666,rammed_earth,0.47589342480524566,0.19469702722822232,0.10063226164921497,0.05946049582186466,9.426667229290617,0.1722563022996766,0.4732264183235657,15,1,0.8742793840740839,0.23377098816536696,0.16219540978278607,0.5152643200407124,110149174.01099166,True
SIM_01878,Pangong_North,Ladakh,33.74,78.66,4250,8.03344417539931,6.53454379504459,2.6840730487894793,52.49489278919267,140.9001269345652,177.4540912153247,rammed_earth,0.45323369642937694,0.17023724848500796,0.13100076794755125,0.004095981335510523,3.2400780318755866,0.06172177634283376,1.3352036392268496,23,1,0.6164113353976264,0.75,0.1836226240372098,2.6274302677297934,93262543.79579626,True
SIM_01879,Mana_Pass,Uttarakhand,30.77,79.25,5630,6.690816333382511,4.694783672128587,2.5176201747232687,31.41193527517547,79.08332197588328,113.71414152968357,straw_bale,0.36047591860948713,0.17426764967281205,0.14290272623254252,0.04505742170807621,3.8298792377844215,0.12192433239893805,0.28790092275501283,3,0,0.6121914300093321,0.39240311622023283,0.09350286839936929,0.641260654083706,14416187.668067805,True
SIM_01880,Tangdhar,Jammu_Kashmir,34.39,74.27,2600,8.945095667779313,6.761716135022095,2.783155556307412,60.48419770613962,168.3369309146385,30.567422017826857,rammed_earth,0.2097341490896419,0.019094988567257356,0.15002879025240412,0.055438260475327766,1.2638950033163745,0.02089628450487125,0.49055831480017564,10,1,0.33483336770749894,0.75,1.103462266016388,0.5373126793747467,60937064.343409404,True
SIM_01881,Machil,Jammu_Kashmir,34.5,74.1,2800,4.004609363372181,6.0204239236412125,2.532957684388376,24.10944601608348,61.06820655278537,62.43870012899655,eps,0.40588368181030454,0.07839497428846308,0.14573449339766806,0.10647830094328743,3.8894394037817346,0.1613242959289516,1.219441349062076,18,1,0.2872997720966252,0.75,0.07139525518261107,0.30153785180198023,8658398.676828181,True
SIM_01882,Chushul,Ladakh,34.07,79.0,4350,4.936003199032177,4.186342453279854,2.602044376243552,20.66379974163357,53.7681239095406,41.06100203891333,dense_concrete,0.1416246200562655,0.010865723285552976,0.24654876577038676,0.10095878514153706,5.77033823934054,0.2792486527884037,0.5334789811118394,4,1,0.7793966522679809,0.24864671118420167,1.7193661574556423,0.30953590548888577,27181515.491273437,True
SIM_01883,Munsiyari_High_Camp,Uttarakhand,30.07,80.24,2300,4.071174733972255,5.438626086113565,3.1241334622111148,22.14159710930796,69.17330443598588,295.0082231218043,stone_masonry,0.11510406623575883,0.11080303391493261,0.2360098223840546,0.035128648222573736,6.493216093456399,0.29325870493446743,0.66034911813819,11,0,0.27534919882741477,0.75,0.2941394763205222,0.7450154139917153,25971452.612643555,True
SIM_01884,North_Sikkim_High_Camp,Sikkim,27.85,88.7,4300,6.835545885257709,5.33442002931417,2.555231201148474,36.463672881614784,93.17311465557358,25.09116283759336,eps,0.15621918347095107,0.02326156709141869,0.0907826533208791,0.15639635210635627,7.647647681411801,0.20973333394694293,1.340001841705883,19,0,0.3616679862885923,0.75,0.18874970787667567,0.21261613294639647,7885664.395659372,True
SIM_01885,Munsiyari_High_Camp,Uttarakhand,30.07,80.24,2300,7.513683917548418,6.08943700643203,2.7770669673160473,45.75410490215253,127.06221334288101,99.35595304837136,straw_bale,0.3120208988821461,0.1663464531716261,0.13799169900877223,0.15600269857555815,9.597263480725223,0.20975743053545595,0.9264651302707283,22,1,0.5189024272874652,0.75,0.10284809700204006,0.21160503555690244,19189188.43185767,True
SIM_01886,Tawang,Arunachal_Pradesh,27.59,91.86,3048,9.24228280635765,5.433280681478241,2.8915650104209725,50.21591662454152,145.20258747774108,178.67829945115807,wood_pine,0.4688377710192513,0.03524339540553245,0.1420069191165025,0.11124214846108867,3.72572138902658,0.07419403327601005,0.22626544528097106,2,1,0.7933603867295782,0.75,0.20905638327965922,0.2898735056844334,48233786.27098929,True
SIM_01887,Gunji,Uttarakhand,30.34,80.22,3500,8.126169230313005,3.486526740786756,2.6155405284641793,28.332106321644822,74.10377234101821,55.22256021174425,rammed_earth,0.5195360974004546,0.18827720758261102,0.19428421949624014,0.10550761752190807,3.7358295125419207,0.13185851662881368,0.6916261541567352,6,1,0.8621437709052455,0.75,0.16606732054086182,0.30090773630778733,81619420.94961023,True
SIM_01888,Sonamarg,Jammu_Kashmir,34.3,75.29,2730,9.99439524477824,5.442757072775558,2.788006119538701,54.39706540663117,151.65935123863468,165.28955883289893,eps,0.14405793746572645,0.12724628040202146,0.14717433158820276,0.05843351494564313,3.266130405941063,0.06004240084508146,1.0220421124072034,7,1,0.6013347378368801,0.2636500219060879,0.12623793523925841,0.5142304216129224,18760664.13422836,True
SIM_01889,Dras,Jammu_Kashmir,34.43,75.75,3280,4.5647211472159706,3.274187808131013,2.8272915199740236,14.945754327732342,42.25600447041271,175.6089072912861,straw_bale,0.3058044099352272,0.14021178028506828,0.1903959086151374,0.18706505111329344,4.142877397302457,0.2771942657732043,1.4854910456953563,23,0,0.46467229812001326,0.41918147756331636,0.11260330388185098,0.17696882343941214,9228796.742199007,True
SIM_01890,Keylong,Himachal_Pradesh,32.57,77.02,3080,8.240619092437742,3.008188259300218,2.7259002358543927,24.789333603236432,67.57325031573541,188.7661836525286,rammed_earth,0.5212586963523854,0.07549939767825807,0.17190370814859068,0.022719978011166056,7.078304263969883,0.2855383035809304,1.492565623722118,16,1,0.8620996706014612,0.34246460316453736,0.3570157098116583,1.0616493493771981,79648721.78609625,True
SIM_01891,Changu_Lake,Sikkim,27.37,88.76,3780,5.971515019257998,6.4844181360181,2.408220951410338,38.72180029038103,93.25065073562251,153.6422357228322,eps,0.2937916672852122,0.10973034353465738,0.10669173252881745,0.0784877462705601,7.6183686769358,0.1967462416469385,1.083334337444728,8,0,0.45909645142906524,0.3473272667119924,0.08547592771950613,0.4018137201618034,9995495.41505278,True
SIM_01892,Sonamarg,Jammu_Kashmir,34.3,75.29,2730,6.635517558336579,6.572561036474768,2.4982841252205836,43.61234416076719,108.95602708050127,121.49474822322419,wood_pine,0.57908925773655,0.009617049891168872,0.23867658423880883,0.08078335036207938,2.352252960525094,0.05393548560137098,0.8703213428127767,24,0,0.4506417501477144,0.75,0.2041105577911569,0.37756094885018104,54514891.37007925,True
SIM_01893,Changu_Lake,Sikkim,27.37,88.76,3780,6.687216582461746,5.559519776237043,2.8814466138707338,37.17771283817637,107.1255947690218,273.4114145117797,stone_masonry,0.38780249665891975,0.1573785457080437,0.2194370773224637,0.002546763382779549,0.45474598396606924,0.012231682619784722,0.7765087754866362,24,1,0.6020191492243145,0.75,0.2048351035805523,2.503094841509014,74598169.4428902,True
SIM_01894,Karakoram_Pass_Scenario,Ladakh/Karakoram,35.53,77.82,5540,9.118813423820782,5.347443285916642,2.7361298149468203,48.762337618736986,133.4200858051292,317.77747614171204,wood_pine,0.34024489285195125,0.1639351479514038,0.11597548534613694,0.064493280393492,8.054962718575066,0.16518819876018284,1.058199061431195,14,1,0.7151330237734153,0.75,0.13384856506346815,0.47721198560232186,34554918.08384063,True
SIM_01895,Tangdhar,Jammu_Kashmir,34.39,74.27,2600,9.125893238754823,4.2218239586415685,2.9140363906280937,38.52791471938021,112.27174554728973,163.15615155342712,eps,0.3627753118338707,0.07074922838514648,0.1491230170781049,0.03703435473788035,6.386713167606043,0.16576846201316509,0.7602654266396982,7,1,0.8457484926099661,0.75,0.079640563438686,0.7492652357519484,14004600.501284936,True
SIM_01896,Depsang_Plains,Ladakh/Karakoram,35.45,78.15,4920,5.931516491846434,4.958962937740916,3.1552500726802943,29.414170447665484,92.80906344282708,52.8268567919043,eps,0.5328032687325723,0.09816517425291849,0.19025210129738052,0.06983721882069903,8.66002806716836,0.2944168723906909,0.31233447613352083,19,0,0.6798037936247288,0.75,0.05495209062551407,0.4345476757410028,13896311.753411002,True
SIM_01897,Chushul,Ladakh,34.07,79.0,4350,7.392659810613641,6.60693397737584,3.114189828400706,48.84281528592411,152.1057985538794,61.31631243149185,eps,0.27204461611173825,0.05463219476460868,0.0848290405655306,0.16467567708626632,0.6441825369521146,0.01318889038604947,1.4481508523799922,4,1,0.5662286867934608,0.75,0.10522302729532874,0.20260913901435687,10193749.478122009,True
SIM_01898,Changu_Lake,Sikkim,27.37,88.76,3780,6.365038106018233,6.157621170925744,2.7955100864824183,39.193493395366964,109.56580611123039,122.96236447126093,puf_sandwich,0.13622857945100755,0.07187115352282672,0.10056314972572121,0.052140674248352316,9.559342189854645,0.24390125405317017,1.2935261249329983,18,0,0.8097378025890318,0.75,0.1265878493129004,0.5775124602011257,9637546.699900933,True
SIM_01899,Rohtang_Pass,Himachal_Pradesh,32.37,77.25,3978,5.797669028507338,3.0971990436335295,2.9962559294652054,17.95653497039666,53.80237437770031,212.66789701562823,mud_brick,0.529428208542309,0.10775462942787253,0.24759772142747255,0.002636803728407866,5.324180789402355,0.2965037964273095,0.6494352115570181,24,0,0.5045271643244367,0.75,0.25286956534502925,2.368586303789468,58199625.643927455,True
SIM_01900,Depsang_Plains,Ladakh/Karakoram,35.45,78.15,4920,6.9515464943805885,3.8716554271278723,2.9461318240445884,26.91399271190034,79.29217044063371,157.39350499029328,straw_bale,0.14120350624499342,0.07027295560837621,0.10553651730802578,0.1952573625325398,7.766576807583369,0.28857022035787666,0.2261450960905246,13,1,0.28976027066323673,0.75,0.2298765828883899,0.17169843191559378,8315929.583004021,True
SIM_01901,Auli_High_Camp,Uttarakhand,30.53,79.57,2800,5.2710072333181115,6.885442086296973,2.9246930240893594,36.29321504146429,106.14651285354563,221.41717194655084,straw_bale,0.5372993157547804,0.18935027872515423,0.1546846320645286,0.16085561395672487,4.499369354581251,0.12397274117051381,1.4620537588496185,11,0,0.5588049033340341,0.37016109158898425,0.07222223559238689,0.2050708396681638,20477024.408551045,True
SIM_01902,Dras,Jammu_Kashmir,34.43,75.75,3280,9.35652607175871,3.5827075616116644,2.5430525119039533,33.52169670770661,85.24743501581578,146.27051339936406,dense_concrete,0.5810040485715088,0.10329929182218611,0.14884642657048175,0.07024906724674898,3.200766366376834,0.09548342359535102,0.6920025713544763,20,0,0.5446988862324853,0.75,0.28277254399208573,0.437936689056637,99418963.24810046,True
SIM_01903,Sonamarg,Jammu_Kashmir,34.3,75.29,2730,4.619798692775983,6.183905813196479,3.0540502126743996,28.568399992054896,87.24932807150257,296.9563088648729,wood_pine,0.5065698820428783,0.1897731386896763,0.1628826822124683,0.09562772343560753,8.497064880624386,0.29742879835718794,0.20375855091147585,23,1,0.6978229395543936,0.75,0.10538761426430049,0.3312831936283708,37445467.15685876,True
SIM_01904,Karakoram_Pass_Scenario,Ladakh/Karakoram,35.53,77.82,5540,7.641187162730432,6.350164945850139,3.1548436252819445,48.52279886545087,153.08184268150566,118.46580996480381,dense_concrete,0.331848838781698,0.12698898595671423,0.2455464022634708,0.005188027965247911,4.943820681414316,0.10188655223955778,1.276288265435033,5,1,0.5629878974363576,0.2854752975833418,0.24781356406603774,2.0258512485591096,94784298.61461115,True
SIM_01905,Dras,Jammu_Kashmir,34.43,75.75,3280,6.944569055290924,6.30977663569565,2.7510460410225077,43.81867957004969,120.54720495401904,33.59898111549042,puf_sandwich,0.5397576794644833,0.09085583164108896,0.0920120282540905,0.1937925977239273,0.9747359752667628,0.02224475919472937,0.9903210001875187,12,0,0.611543846822293,0.4020167811584925,0.039594890084784916,0.17323053802892122,11635007.370422233,True
SIM_01906,Y_Junction_Scenario,Ladakh,35.3,77.9,4700,4.493348766748749,4.92036140897577,2.5283143770359824,22.108899868979414,55.8982493991896,146.64456568337297,rammed_earth,0.45891897576648244,0.05416695752743886,0.194219426913682,0.04203157599438248,6.207643610529183,0.2807757802204809,1.0887826853105358,6,0,0.3029207722139516,0.75,0.4684221571570109,0.6624138227147276,57608118.1173702,True
SIM_01907,Daulat_Beg_Oldie,Ladakh/Karakoram,35.4,77.09,5065,7.623019781452021,4.840501486323374,2.545151731414854,36.899238582390986,93.91416096586221,177.64329025575663,rammed_earth,0.46401681264209127,0.04961928939644618,0.1742695666880528,0.15211408086458647,3.3388574501719486,0.0904858088796801,1.3290476140453635,5,0,0.5182882178347086,0.75,0.49762943054109854,0.21548961514385942,79113441.60350052,True
SIM_01908,Gunji,Uttarakhand,30.34,80.22,3500,8.558212396422764,6.057520156445566,2.5553843805254206,51.84154409447321,132.4750720413367,28.93539225527945,dense_concrete,0.46006126685575366,0.17300135710285547,0.11058085007697449,0.19274549437471156,9.421099008137986,0.18172875003432554,1.1635311864823703,6,1,0.3491434698880518,0.19252271408863644,0.1837724816108553,0.1737317446895527,92225786.4129861,True
SIM_01909,Kunzum_Pass,Himachal_Pradesh,32.36,77.63,4550,4.235853677030871,3.862841563630166,2.701820264531814,16.362431641090517,44.208349384914904,275.4595596232083,straw_bale,0.41045722610712787,0.13414795410939176,0.22833315151769717,0.19261691373234655,4.404181229251119,0.26916422484485875,1.2571660708003507,6,1,0.6229929910603551,0.44145221985041416,0.09692246699848482,0.17133745415342608,12149593.391739774,True
SIM_01910,Lipulekh_Approach,Uttarakhand,30.24,80.61,5000,8.189529425874735,4.891592196759499,2.546253032055075,40.05983823474115,102.00248456884549,338.45390226493515,eps,0.20979957779586086,0.1487097196233881,0.08740515668841349,0.15396415624374626,1.2311932888575279,0.03073385572959699,0.25268479026095797,15,0,0.20189381924842192,0.75,0.09603267154339708,0.215917053337075,8444630.235792808,True
SIM_01911,Mana_Pass,Uttarakhand,30.77,79.25,5630,4.6458227574928355,3.744819196275391,2.9834439041329475,17.39776624475224,51.90525964843604,150.47799614920467,wood_pine,0.18231018212929387,0.010221522891865665,0.14172257979319103,0.05053004206259315,1.2773023602926625,0.07341760673890767,0.925903253622484,23,1,0.6862024349406266,0.75,0.5363570921881293,0.5831087727276527,12973045.583929665,True
SIM_01912,Siachen_Glacier_High_Camp,Ladakh/Karakoram,35.45,77.05,4800,9.4955680520558,5.8475509634870715,3.1999802205150516,55.52581811165595,177.68151968521545,278.8883536296027,mud_brick,0.46756139542250386,0.1523482787232172,0.22993086903699073,0.06515706672822133,8.931566588686733,0.16085429971921159,0.5750383874348506,22,0,0.6215515653841039,0.75,0.19431726324551574,0.45540102618742506,107415336.15632367,True
SIM_01913,Chushul,Ladakh,34.07,79.0,4350,6.890448322359806,5.794993780111668,3.1075394735070176,39.930105170255956,124.08437799785703,311.3344678994729,mud_brick,0.21052147330299578,0.0936158708925544,0.09855253725912784,0.09489462441661892,2.807734266645296,0.07031622518081382,0.8039461724183756,15,0,0.45257283253669534,0.75,0.31995551685622076,0.33879130039177807,37267128.85976873,True
SIM_01914,Hanle,Ladakh,32.78,78.97,4500,9.88111067882933,6.788707395606357,2.491412339773179,67.07996914217362,167.12386287241543,327.1157167818166,puf_sandwich,0.4018772577122983,0.06312608450726463,0.11549878432367396,0.11398533113846897,8.43162318386862,0.12569509634087775,0.3946905488105624,15,1,0.34085360066009474,0.75,0.053423117927723106,0.2849633764028952,19822468.799778234,True
SIM_01915,Nathu_La,Sikkim,27.39,88.83,4310,7.304667682416492,4.0196414542898395,2.837766009557739,29.36214502605262,83.32289712263695,141.53293958408608,straw_bale,0.44742237085237757,0.11981743189260359,0.11697655813429629,0.1017824519439051,1.4743963061228136,0.050214189215896946,0.36173623981141523,24,0,0.7044903875427901,0.75,0.09544920809694903,0.31629307152522435,13593556.644836511,True
SIM_01916,Keylong,Himachal_Pradesh,32.57,77.02,3080,6.87686799521793,4.815760325564679,3.1733590057075283,33.117348055516025,105.09323469712248,310.88770391322373,stone_masonry,0.5157459213014387,0.12822697904868705,0.10792547607728015,0.1769638052635374,5.235626270502682,0.1580931619804212,1.3865682715750423,23,0,0.5385409839506878,0.75,0.24270940481335856,0.18856545323359739,86298427.71905702,True
SIM_01917,Gurudongmar,Sikkim,27.99,88.71,5148,5.289779918279663,5.697977145673603,2.6064233802158743,30.141045080000698,78.56032460065447,19.107701683944704,mud_brick,0.25087822866391973,0.14891893055573743,0.2355916097089904,0.19045588133876468,1.9211549060086601,0.06373882859434732,1.2333695163320004,20,1,0.40433272214636007,0.75,0.2101135690398339,0.17301408243873959,40760697.38017899,True
SIM_01918,Karakoram_Pass_Scenario,Ladakh/Karakoram,35.53,77.82,5540,8.014207870673236,3.5868107266164566,2.4541486522888647,28.745446755864794,70.5455994153469,162.2237606684841,stone_masonry,0.5259513691970918,0.09635523534476893,0.12347484162856932,0.10511138165847728,8.293993255085747,0.28853241786522466,1.4282064298293484,17,0,0.71007299357701,0.26470621944638906,0.31102245582273225,0.30661879768088557,69258068.94406988,True
SIM_01919,Se_La,Arunachal_Pradesh,27.51,92.11,4170,8.150151776714011,3.844922249092605,2.8401340197020764,31.33669989976933,89.00042745052951,112.42210397604546,stone_masonry,0.2552255832357969,0.08770023361327661,0.24106019311769372,0.15415245634569344,6.306571559584528,0.20125193717769085,0.443578036408777,13,1,0.2017042780470109,0.22549355253093278,0.3549229470699302,0.21067970179755993,52849575.84743793,True
SIM_01920,Chushul,Ladakh,34.07,79.0,4350,4.643246662088946,5.892607819265304,2.9345689173870886,27.360831587802846,80.29224593142905,242.35671545566805,stone_masonry,0.3121042896966577,0.024819706028295932,0.16773197583924387,0.007644130457387078,1.1356337546845408,0.041505820137089464,0.2638551937336161,11,0,0.7369323527627019,0.75,0.9500955382774718,1.9676816880530101,49926134.8555245,True
SIM_01921,Kunzum_Pass,Himachal_Pradesh,32.36,77.63,4550,6.938955861947472,5.403316774916046,3.165931025522802,37.4933766092628,118.70144425887602,251.11402459865843,puf_sandwich,0.3689014155671041,0.09695655071216369,0.2470148681390067,0.08889354124001436,3.0505668987660965,0.0813628212406041,0.5499154570246585,7,1,0.8202501285769841,0.75,0.054611744827721125,0.3464697746211066,23031038.57197327,True
SIM_01922,Galwan_Valley,Ladakh,34.77,78.18,4350,3.8624600803130487,5.3464716824819405,2.848892832860964,20.650533444110636,58.831156723682426,263.3496349257328,puf_sandwich,0.23202594270892954,0.10034563103551833,0.2163475761062189,0.04224426278134688,1.849591112710719,0.08956626315327497,0.7868945395439102,2,1,0.7885919804670423,0.75,0.07871062152127235,0.6529491114566942,11006164.872266065,True
SIM_01923,Depsang_Plains,Ladakh/Karakoram,35.45,78.15,4920,5.966760646775806,5.008746370633613,2.920577207612417,29.88599073397779,87.28434336457141,3.0474709028760705,eps,0.1977013169374031,0.09604370801027529,0.16552221738443063,0.07435321529707313,7.095967196311256,0.23743456455816117,1.1354887787031067,23,1,0.5026452072719766,0.208175345923236,0.11678538876683191,0.41448926214308346,11732517.185417818,True
SIM_01924,Lipulekh_Approach,Uttarakhand,30.24,80.61,5000,4.2833703875383,6.6291503140945345,2.6570186419105415,28.395106149932747,75.44632637939998,51.60118379378099,stone_masonry,0.3743848572448474,0.07795239949718402,0.132716941282651,0.1845633755656342,4.710020124002635,0.16587436226273064,0.9924865627917843,13,1,0.40394391455459183,0.3393712596203119,0.38384724698990924,0.18056939288405785,52956805.7246862,True
SIM_01925,Auli_High_Camp,Uttarakhand,30.53,79.57,2800,8.778902625001933,6.273742247992718,2.8727327822005,55.0765722894888,158.22027474725013,209.97829332298548,rammed_earth,0.4834207560726006,0.09788944963150024,0.15225430503593823,0.06058556716121151,9.862191108546849,0.17906326952792265,1.3735208514382478,3,0,0.21330348771196728,0.75,0.2935723939588888,0.4975695519553609,110638293.35702392,True
SIM_01926,Nathu_La,Sikkim,27.39,88.83,4310,9.58048463137194,3.512590674639278,3.164865655873311,33.652320974682,106.50507489319612,50.507960984794046,straw_bale,0.14542610591835073,0.10462692575557662,0.19750040548947745,0.11520176088474848,6.20584695797726,0.18441066702787512,0.27067017993491527,11,1,0.5825581714633903,0.75,0.18529960967378373,0.27758111151183723,17672950.196127333,True
SIM_01927,Hanle,Ladakh,32.78,78.97,4500,8.962924139523842,3.1259091953785303,3.0964276544745637,28.01728698521778,86.75350222437861,47.77030764528101,stone_masonry,0.10502279460738809,0.08465760311057967,0.22559315267877988,0.16625471880574028,5.653975975833195,0.20180312172325224,0.3796598094590684,17,1,0.524911221119397,0.75,0.37776695539076216,0.1968010853740151,30576603.45865649,True
SIM_01928,Gurudongmar,Sikkim,27.99,88.71,5148,5.516913633041375,3.15651479860797,2.621765731604567,17.41421952533716,45.65600399416812,64.09538994063718,puf_sandwich,0.18893012329080858,0.01912742184977008,0.2122224651360819,0.04456602762917734,3.773493029135055,0.2166903330720471,1.354330281710418,7,0,0.8299744021813589,0.75,0.11643359830558046,0.6269975553454481,9015629.431860562,True
SIM_01929,Gurez,Jammu_Kashmir,34.63,74.83,2400,8.987408522189924,4.689556282021696,3.0196087419524438,42.14695809433108,127.26732310834545,71.75899999537921,rammed_earth,0.4060497472640069,0.056750367701536186,0.2264130372381789,0.17636429933535316,3.7459470388863485,0.08887823008489412,0.7042685145200638,24,1,0.5383580595364745,0.75,0.4628397080923403,0.18619534392163178,95230664.18783203,True
SIM_01930,Keran,Jammu_Kashmir,34.58,74.0,1900,8.71009946419526,3.977864335609331,2.996797851175411,34.64759401823226,103.83183530223647,115.21172954479111,stone_masonry,0.550979683250406,0.08295423247003314,0.12193796034146577,0.08162862914262943,3.906718515497032,0.1127558384989514,0.6142441702251515,5,0,0.5444318877329658,0.75,0.3513430921995514,0.38619804051963325,95193355.43765199,True
SIM_01931,Rezang_La,Ladakh,33.69,78.85,4850,7.567350863291007,6.309827946597273,2.647621338278153,47.7486819589006,126.4204292290423,309.7023566670769,rammed_earth,0.42303258821213807,0.12843988368421475,0.17095631880863582,0.01850342676785115,10.702725762286413,0.22414704078111983,0.7549873823133872,18,1,0.2596242235440228,0.75,0.23672639350548122,1.2183518004411646,86697049.23456915,True
SIM_01932,Dirang_High_Camp,Arunachal_Pradesh,27.36,92.24,2500,8.50280434746902,4.657026221483472,2.7470507707702527,39.59778280230689,108.77711976787019,246.50121855374456,straw_bale,0.471815795924897,0.01835428381226194,0.08809615874102793,0.07412080231935088,2.461405029952594,0.06216017301375766,0.811888430997644,17,1,0.8932069475494961,0.75,0.1257369337701863,0.425411887772234,14777715.761950167,True
SIM_01933,Depsang_Plains,Ladakh/Karakoram,35.45,78.15,4920,4.64467229069764,5.621442517999771,2.9295020539803387,26.109758297103106,76.48859056029374,82.5174974147365,puf_sandwich,0.17510814772925135,0.17014821018726226,0.1747372295751252,0.1348803268832552,5.290355060317644,0.20261984044887205,0.723552328586117,15,0,0.6789396782953476,0.75,0.08111911768645202,0.24104889444690578,11125354.701146588,True
SIM_01934,Niti_Pass,Uttarakhand,30.88,79.85,5068,4.778171992379839,6.223447617231885,2.9694217097895583,29.73670310070044,88.30081176478636,292.6266909258286,straw_bale,0.3992587650152132,0.10856310713245361,0.1908380143024435,0.10573602020024736,6.226898944948212,0.2094011203549172,1.1291609669819114,24,1,0.6142408299830212,0.18167342384877466,0.10622200041605707,0.3005401894996594,18217347.79698242,True
SIM_01935,North_Sikkim_High_Camp,Sikkim,27.85,88.7,4300,7.660866379228113,5.916397790213873,3.149817560902831,45.32473291718896,142.7646396857924,257.8995191530379,puf_sandwich,0.38841090847913584,0.048012684132649724,0.1699993187424283,0.15769384638755662,7.637598466368904,0.1685084053407057,1.2886684490278835,10,1,0.8398051731559435,0.75,0.05641564710943362,0.20846507661554362,19715188.83832209,True
SIM_01936,Auli_High_Camp,Uttarakhand,30.53,79.57,2800,6.805744140804579,6.2665058463355034,2.970567603969042,42.648235447015495,126.68946658534837,26.901784137504944,dense_concrete,0.35760359983972445,0.0037811981877567957,0.09591403218805675,0.14235777537130354,10.185794440491346,0.23883272856964458,1.2586380153112409,9,0,0.6675646100372665,0.75,1.874535900016871,0.23224083193234252,73286031.29330051,True
SIM_01937,Dras,Jammu_Kashmir,34.43,75.75,3280,8.301936985220081,6.089990760300467,3.01389465299113,50.55871953258701,152.3786544613422,32.5988279561343,eps,0.36140444912828074,0.13650944753518698,0.08720550696448104,0.15109156160599924,5.990389013750079,0.11848379605201524,0.7732508704051682,3,1,0.6684899878849981,0.75,0.06946320272551025,0.21981928442068782,11018563.835584758,True
SIM_01938,Rohtang_Pass,Himachal_Pradesh,32.37,77.25,3978,7.292901842992593,5.630317588981974,2.624684047738803,41.06135352132025,107.77307956597278,110.63024031238729,straw_bale,0.5183972184652438,0.07061167999440623,0.19139720422062995,0.01869577610859996,4.264048399455677,0.10384578280503245,0.9708571116785771,11,1,0.6317522978186719,0.75,0.09839790117758952,1.1892341198123584,25038912.572983526,True
SIM_01939,Rezang_La,Ladakh,33.69,78.85,4850,5.798324600443484,5.87029077355291,2.8631851543609206,34.037851404048254,97.45667082641398,339.55358093208577,rammed_earth,0.2157450880786874,0.19623381011642999,0.19529938134531985,0.026537274531091004,9.695027466641756,0.28483077123630335,0.9086947494101714,4,1,0.35651007167538884,0.75,0.167425321379981,0.9365861829448887,46788003.9318825,True
